Profile,t_lifeweek,t_numberofdeath
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,17,1
Profile_5b,50,1
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,23,1
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,28,1
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,20,1
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,2,1
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,49,1
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,33,1
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,29,1
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,50,1
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,44,1
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,35,1
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,21,1
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,12,1
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,39,1
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,19,1
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,15,1
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,30,1
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,1,1
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,33,1
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,29,1
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,11,1
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,42,1
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,41,1
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_5b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,29,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,42,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,4,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,32,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,6,1
Profile_6b,52,0
Profile_6b,35,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,15,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,25,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,47,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,22,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,4,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,33,1
Profile_6b,3,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,40,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,26,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,20,1
Profile_6b,52,0
Profile_6b,19,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,39,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,50,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,19,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,9,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,22,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,27,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,42,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,4,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,46,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,41,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,48,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,18,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,17,1
Profile_6b,52,0
Profile_6b,52,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,26,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,14,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,19,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,19,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,9,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,21,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,29,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,23,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,28,1
Profile_6b,52,0
Profile_6b,16,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,33,1
Profile_6b,52,0
